location,in_time,per change,abs change,avg,standard dev,main hr count
miami,2012-08-03 16:00:00,9.4957496136,196.6,2070.4,145.911068806,2267
miami,2012-08-03 04:00:00,226.472872517,1855.63636364,819.363636364,1008.94600925,2675
miami,2012-07-31 00:00:00,46.0459899047,1026.25,2228.75,307.645392457,3255
miami,2012-08-10 05:00:00,186.426523744,1495.7,802.3,858.9651972,2298
miami,2012-08-03 14:00:00,12.9950900164,198.5,1527.5,168.082271522,1726
miami,2012-08-10 10:00:00,31.7574511819,154.5,486.5,77.5992912339,641
miami,2012-08-03 17:00:00,28.0241935484,583.8,2083.2,110.584628227,2667
miami,2012-08-10 04:00:00,248.164000901,2002.90909091,807.090909091,985.199052757,2810
miami,2012-08-02 22:00:00,12.2721155023,250.75,2043.25,149.769614742,2294
miami,2012-07-30 22:00:00,9.98962592299,204.625,2048.375,157.368149176,2253
miami,2012-08-03 05:00:00,174.040241945,1409.9,810.1,872.057847852,2220
miami,2012-08-10 19:00:00,9.47306729181,197.555555556,2085.44444444,127.914998783,2283
miami,2012-08-10 13:00:00,20.7708405999,238.2,1146.8,182.511259927,1385
miami,2012-07-30 23:00:00,17.5341454411,356.25,2031.75,113.707684437,2388
miami,2012-08-10 12:00:00,36.049382716,292.0,810.0,200.771013844,1102
miami,2012-08-10 06:00:00,41.7367399741,516.2,1236.8,317.61227936,1753
miami,2012-07-28 03:00:00,95.4359673025,1401.0,1468.0,1227.56316878,2869
miami,2012-08-03 13:00:00,17.360688516,199.7,1150.3,186.662824365,1350
miami,2012-08-10 15:00:00,20.8111918447,383.8,1844.2,108.166353364,2228
miami,2012-08-10 21:00:00,12.585812357,261.25,2075.75,165.882300141,2337
miami,2012-08-13 01:00:00,61.0768367919,1361.25,2228.75,414.377168169,3590
miami,2012-08-10 14:00:00,11.6850846793,178.7,1529.3,170.090005585,1708
miami,2012-08-12 05:00:00,150.424036831,1241.6,825.4,895.015552937,2067
miami,2012-08-02 21:00:00,9.2458150837,192.625,2083.375,176.004927133,2276
miami,2012-08-11 07:00:00,6.5928999539,71.5,1084.5,61.5390120168,1156
miami,2012-08-13 02:00:00,73.5835127653,1495.125,2031.875,893.887218487,3527
miami,2012-07-27 20:00:00,19.2040226811,398.888888889,2077.11111111,210.923074152,2476
miami,2012-08-11 04:00:00,186.028460543,1568.72727273,843.272727273,1048.73517681,2412
miami,2012-07-30 19:00:00,6.57705997981,137.555555556,2091.44444444,135.546721024,2229
miami,2012-07-28 07:00:00,6.49087221095,70.4,1084.6,61.6541969374,1155
miami,2012-08-12 04:00:00,135.771428571,1188.0,875.0,1089.63705384,2063
miami,2012-07-30 16:00:00,7.99729886166,165.8,2073.2,149.347782039,2239
miami,2012-08-11 05:00:00,146.949377794,1216.3,827.7,898.168141274,2044
miami,2012-08-13 03:00:00,102.949245542,1501.0,1458.0,1215.68554048,2959
miami,2012-08-03 03:00:00,114.328611026,1649.88888889,1443.11111111,1196.23496804,3093
miami,2012-08-11 08:00:00,20.4994192799,141.2,688.8,67.0444628586,830
miami,2012-08-03 06:00:00,32.6702494586,407.3,1246.7,331.692945358,1654
miami,2012-08-03 18:00:00,23.851378346,477.6,2002.4,207.316762467,2480
df,2012-08-11 03:00:00,95.7523398128,1330.0,1389.0,1131.26752902,2719
df,2012-08-11 09:00:00,55.1270815074,125.8,228.2,65.476407965,354
df,2012-07-28 00:00:00,17.0745389524,304.375,1782.625,190.399538799,2087
df,2012-07-27 23:00:00,61.1172173014,1181.625,1933.375,355.364227765,3115
df,2012-08-03 04:00:00,263.28070698,2410.45454545,915.545454545,1103.10778865,3326
df,2012-08-10 11:00:00,22.6753670473,69.5,306.5,67.5370268816,376
df,2012-08-10 05:00:00,172.572980312,1525.2,883.8,876.626351418,2409
df,2012-07-27 19:00:00,26.5326573921,500.111111111,1884.88888889,181.925164373,2385
df,2012-08-12 20:00:00,84.3051587968,1672.33333333,1983.66666667,516.244773985,3656
df,2012-07-27 08:00:00,63.2298136646,254.5,402.5,71.1157507167,657
df,2012-08-10 10:00:00,46.9995972614,116.7,248.3,60.3523818917,365
df,2012-08-10 04:00:00,243.359451518,2258.81818182,928.181818182,1129.5350466,3187
df,2012-08-03 05:00:00,207.030796049,1781.5,860.5,831.521286559,2642
df,2012-08-10 13:00:00,22.8921228921,198.2,865.8,193.166146102,1064
df,2012-07-27 17:00:00,20.2054794521,413.0,2044.0,369.577596724,2457
df,2012-08-11 14:00:00,109.728183119,1534.0,1398.0,360.015277454,2932
df,2012-08-03 02:00:00,52.6761787499,909.125,1725.875,774.299269905,2635
df,2012-08-11 15:00:00,304.069602675,5364.7,1764.3,381.641205847,7129
df,2012-08-02 14:00:00,42.0853592653,623.2,1480.8,555.182096253,2104
df,2012-07-27 07:00:00,34.3465870539,253.1,736.9,97.4314630907,990
df,2012-07-29 07:00:00,18.5601498729,138.7,747.3,116.480084135,886
df,2012-08-11 16:00:00,281.083711875,5197.8,1849.2,293.775015956,7047
df,2012-08-12 21:00:00,165.66768486,3593.125,2168.875,727.948047168,5762
df,2012-08-12 23:00:00,37.1241253231,736.125,1982.875,470.332179821,2719
df,2012-07-27 22:00:00,68.9924092752,1658.75,2404.25,1471.71105775,4063
df,2012-07-27 18:00:00,22.99831437,436.6,1898.4,243.368116235,2335
df,2012-08-01 10:00:00,28.3676703645,71.6,252.4,66.4412522459,324
df,2012-08-13 01:00:00,19.3597773138,347.75,1796.25,271.159892868,2144
df,2012-08-03 01:00:00,18.6565607399,335.375,1797.625,272.886394632,2133
df,2012-08-11 13:00:00,24.4506130002,211.4,864.6,191.889655792,1076
df,2012-07-30 18:00:00,19.9306577012,379.4,1903.6,251.934991615,2283
df,2012-08-11 17:00:00,35.0319734298,706.7,2017.3,326.636816663,2724
df,2012-08-13 02:00:00,46.0299194476,800.0,1738.0,787.567457428,2538
df,2012-08-01 11:00:00,22.6753670473,69.5,306.5,67.5370268816,376
df,2012-07-27 20:00:00,65.681255161,1325.66666667,2018.33333333,608.637275669,3344
df,2012-08-11 04:00:00,171.876745485,1678.45454545,976.545454545,1210.89646458,2655
df,2012-08-01 12:00:00,46.209761163,222.5,481.5,133.754439179,704
df,2012-07-27 10:00:00,31.0563939635,78.2,251.8,65.7613868467,330
df,2012-08-11 05:00:00,129.852378349,1187.5,914.5,922.905005946,2102
df,2012-07-27 21:00:00,68.1851502775,1627.75,2387.25,1292.29135163,4015
df,2012-08-12 22:00:00,194.91246622,4147.25,2127.75,748.715191178,6275
df,2012-08-13 03:00:00,115.926680244,1581.11111111,1363.88888889,1098.48303931,2945
df,2012-08-03 03:00:00,115.563156609,1576.66666667,1364.33333333,1099.12166954,2941
df,2012-08-03 06:00:00,48.872858431,542.0,1109.0,261.865232515,1651
神奈川,2012-08-01 18:00:00,65.5581520762,364.7,556.3,145.150990351,921
神奈川,2012-07-28 15:00:00,11.9984493119,309.5,2579.5,201.213443885,2889
神奈川,2012-08-11 03:00:00,82.4058919804,671.333333333,814.666666667,664.426402579,1486
神奈川,2012-08-10 08:00:00,7.43957703927,118.2,1588.8,105.53084857,1707
神奈川,2012-08-10 20:00:00,221.739130435,714.0,322.0,93.7881774118,1036
神奈川,2012-08-12 01:00:00,26.1865614381,298.625,1140.375,269.021810222,1439
神奈川,2012-07-29 17:00:00,29.2894630602,290.2,990.8,225.12387701,1281
神奈川,2012-07-28 00:00:00,21.6384885964,238.375,1101.625,117.681707903,1340
神奈川,2012-07-27 23:00:00,7.21919302072,82.75,1146.25,66.177318622,1229
神奈川,2012-07-29 12:00:00,11.1111111111,296.9,2672.1,117.258219328,2969
神奈川,2012-08-03 16:00:00,8.54964603376,141.3,1652.7,122.620593703,1794
神奈川,2012-08-03 04:00:00,187.230678,861.090909091,459.909090909,601.183295985,1321
神奈川,2012-08-10 05:00:00,162.482454381,810.3,498.7,525.866342334,1309
神奈川,2012-07-29 14:00:00,14.6406094733,442.0,3019.0,150.035995681,3461
神奈川,2012-07-30 15:00:00,18.9826012327,486.6,2563.4,166.341936985,3050
神奈川,2012-07-28 01:00:00,32.6269315673,369.5,1132.5,259.058391101,1502
神奈川,2012-08-03 17:00:00,30.0878699121,297.9,990.1,224.207693891,1288
神奈川,2012-08-10 04:00:00,213.209826822,962.545454545,451.454545455,588.220484889,1414
神奈川,2012-08-02 22:00:00,14.3850499783,124.125,862.875,100.307573867,987
神奈川,2012-08-03 05:00:00,134.509803922,686.0,510.0,541.704347407,1196
神奈川,2012-07-28 06:00:00,30.0858012732,326.1,1083.9,263.323546232,1410
神奈川,2012-07-28 02:00:00,53.0876747141,522.25,983.75,481.729371639,1506
神奈川,2012-07-29 13:00:00,16.6587144707,488.8,2934.2,185.702342473,3423
神奈川,2012-08-10 19:00:00,155.310880829,532.888888889,343.111111111,39.8983275741,876
神奈川,2012-07-28 08:00:00,14.0306445486,221.6,1579.4,89.1214901132,1801
神奈川,2012-07-28 09:00:00,4.00311786649,71.9,1796.1,71.3028049939,1868
神奈川,2012-07-28 03:00:00,95.2525531328,766.888888889,805.111111111,654.002623923,1572
神奈川,2012-08-03 13:00:00,11.8086189345,348.0,2947.0,212.594449598,3295
神奈川,2012-07-28 16:00:00,14.3482756523,235.9,1644.1,108.590469195,1880
神奈川,2012-08-01 09:00:00,8.01296379079,143.4,1789.6,60.7012355723,1933
神奈川,2012-08-10 21:00:00,17.2154280339,91.5,531.5,68.5072988812,623
神奈川,2012-08-11 06:00:00,29.4605809129,319.5,1084.5,264.058042862,1404
神奈川,2012-08-02 23:00:00,8.50715299771,97.375,1144.625,63.927571321,1242
神奈川,2012-08-01 10:00:00,7.08254169305,134.2,1894.8,75.0703669899,2029
神奈川,2012-07-29 00:00:00,13.1422147274,146.125,1111.875,133.379568806,1258
神奈川,2012-08-12 05:00:00,177.856707936,876.3,492.7,516.154831422,1369
神奈川,2012-08-11 07:00:00,12.5052869026,177.4,1418.6,121.255267927,1596
神奈川,2012-07-30 18:00:00,62.6322395553,349.3,557.7,148.55440081,907
神奈川,2012-08-02 11:00:00,17.9782694761,408.7,2273.3,112.5975577,2682
神奈川,2012-08-11 04:00:00,228.164428164,1019.27272727,446.727272727,580.202330055,1466
神奈川,2012-07-30 09:00:00,4.80276353911,86.2,1794.8,69.8466892558,1881
神奈川,2012-07-28 07:00:00,17.3888416879,245.6,1412.4,109.910145119,1658
神奈川,2012-08-12 04:00:00,206.412825651,936.363636364,453.636363636,591.73170713,1390
神奈川,2012-07-27 10:00:00,8.1352350766,154.0,1893.0,71.5318111053,2047
神奈川,2012-08-11 05:00:00,166.036597627,825.7,497.3,523.68407461,1323
神奈川,2012-08-01 17:00:00,57.3231278444,554.2,966.8,174.399426605,1521
神奈川,2012-08-12 06:00:00,26.241265171,285.4,1087.6,267.585201385,1373
神奈川,2012-07-27 21:00:00,25.0474383302,132.0,527.0,60.7247890075,659
神奈川,2012-08-12 22:00:00,15.5787641427,134.25,861.75,98.8480525858,996
神奈川,2012-08-13 03:00:00,94.9503311258,764.666666667,805.333333333,654.262774256,1570
神奈川,2012-08-03 03:00:00,99.8059866962,800.222222222,801.777777778,649.996714142,1602
korea,2012-07-29 08:00:00,13.1461355988,238.3,1812.7,80.700743491,2051
korea,2012-07-29 18:00:00,46.9620910507,271.3,577.7,170.950314419,849
korea,2012-08-12 12:00:00,9.0049430475,209.5,2326.5,129.261943355,2536
korea,2012-07-28 15:00:00,22.7021868127,547.1,2409.9,113.628737562,2957
korea,2012-08-10 08:00:00,6.97827518104,127.2,1822.8,101.015642353,1950
korea,2012-08-10 20:00:00,642.99270073,1957.55555556,304.444444444,86.4884206908,2262
korea,2012-07-29 17:00:00,73.6232900737,629.7,855.3,151.894074934,1485
korea,2012-08-12 11:00:00,10.010453482,201.1,2008.9,175.093375089,2210
korea,2012-07-29 12:00:00,10.9149623251,253.5,2322.5,121.887858296,2576
korea,2012-08-03 04:00:00,168.099065114,931.727272727,554.272727273,783.932637518,1486
korea,2012-08-10 05:00:00,171.55569193,1118.2,651.8,736.513380734,1770
korea,2012-08-10 04:00:00,243.631014192,1279.72727273,525.272727273,741.901744402,1805
korea,2012-07-31 13:00:00,6.37435519528,173.0,2714.0,147.163174742,2887
korea,2012-08-03 05:00:00,145.75379528,969.7,665.3,755.406254938,1635
korea,2012-07-29 13:00:00,13.389447143,361.1,2696.9,111.910187204,3058
korea,2012-08-10 19:00:00,312.247397428,1133.11111111,362.888888889,137.34987315,1496
korea,2012-08-13 00:00:00,14.3516515217,124.375,866.625,56.2470832577,991
korea,2012-07-30 23:00:00,15.9222638936,116.75,733.25,84.7463126041,850
korea,2012-08-10 06:00:00,37.030384673,494.8,1336.2,351.836837185,1831
korea,2012-07-30 00:00:00,7.67468499427,67.0,873.0,66.2098935205,940
korea,2012-08-10 18:00:00,37.706043956,219.6,582.4,177.570380413,802
korea,2012-07-28 16:00:00,18.3839443825,280.3,1524.7,178.47019359,1805
korea,2012-07-28 10:00:00,43.8008910739,855.3,1952.7,114.962646107,2808
korea,2012-08-10 21:00:00,170.805617147,866.625,507.375,71.3739054207,1374
korea,2012-08-11 16:00:00,21.3994475865,325.4,1520.6,171.371642928,1846
korea,2012-08-12 23:00:00,20.7883461868,151.625,729.375,78.3708132853,881
korea,2012-08-02 23:00:00,16.2346521146,119.0,733.0,84.3978672716,852
korea,2012-08-13 01:00:00,28.0040863236,274.125,978.875,166.209534549,1253
korea,2012-08-12 05:00:00,203.759635048,1295.3,635.7,709.6440023,1931
korea,2012-07-30 18:00:00,60.6235768085,346.1,570.9,158.195101062,917
korea,2012-08-13 02:00:00,63.7616937469,647.5,1015.5,467.832769267,1663
korea,2012-07-28 11:00:00,22.8096676737,453.0,1986.0,125.215015074,2439
korea,2012-08-11 04:00:00,212.582557155,1141.18181818,536.818181818,760.505551732,1678
korea,2012-07-30 09:00:00,6.64782301462,122.3,1839.7,85.0976497913,1962
korea,2012-08-12 04:00:00,282.370712636,1444.45454545,511.545454545,716.255967912,1956
korea,2012-08-11 05:00:00,165.150358724,1081.9,655.1,741.425849293,1737
korea,2012-08-12 03:00:00,136.450803953,1027.77777778,753.222222222,685.246229513,1781
korea,2012-08-12 06:00:00,35.5856192541,476.1,1337.9,354.174660302,1814
korea,2012-08-12 22:00:00,44.2483521157,260.125,587.875,64.318421739,848
korea,2012-07-27 09:00:00,5.08603376215,93.7,1842.3,88.3357798403,1936
korea,2012-07-28 14:00:00,26.3003560707,753.4,2864.6,84.3080067372,3618
korea,2012-08-13 03:00:00,118.954248366,910.0,765.0,701.701582663,1675
korea,2012-07-30 07:00:00,12.8160418483,220.5,1720.5,112.205392027,1941
saudi arabia,2012-08-11 03:00:00,92.7079670909,1464.88888889,1580.11111111,1411.2340104,3045
saudi arabia,2012-08-11 09:00:00,20.4506065858,70.8,346.2,49.30882274,417
saudi arabia,2012-08-03 19:00:00,14.2597922663,253.222222222,1775.77777778,118.649603434,2029
saudi arabia,2012-07-27 14:00:00,46.1191179024,531.2,1151.8,103.310986831,1683
saudi arabia,2012-07-29 12:00:00,13.6997538966,83.5,609.5,72.870089886,693
saudi arabia,2012-08-03 16:00:00,14.1931179106,297.8,2098.2,227.077872106,2396
saudi arabia,2012-08-03 04:00:00,231.102003643,1845.45454545,798.545454545,1126.14671768,2644
saudi arabia,2012-07-27 11:00:00,45.8173445894,238.8,521.2,90.1385600062,760
saudi arabia,2012-07-31 00:00:00,8.00531642981,195.75,2445.25,174.490508338,2641
saudi arabia,2012-08-10 05:00:00,225.718015666,1383.2,612.8,805.395778484,1996
saudi arabia,2012-08-02 13:00:00,7.75915580385,62.5,805.5,61.2327526737,868
saudi arabia,2012-07-28 23:00:00,14.2718740539,294.625,2064.375,181.365609681,2359
saudi arabia,2012-08-12 20:00:00,14.3971205759,240.0,1667.0,197.229702519,1907
saudi arabia,2012-08-10 16:00:00,16.6411922048,348.4,2093.6,220.435568818,2442
saudi arabia,2012-08-10 10:00:00,45.9757023538,242.2,526.8,154.515889151,769
saudi arabia,2012-08-03 17:00:00,9.42858415357,211.7,2245.3,79.2389424462,2457
saudi arabia,2012-08-10 04:00:00,248.082018201,1957.81818182,789.181818182,1110.22248533,2747
saudi arabia,2012-08-03 05:00:00,196.9348659,1233.6,626.4,827.194559943,1860
saudi arabia,2012-08-13 00:00:00,7.40229885057,181.125,2446.875,176.236657296,2628
saudi arabia,2012-08-11 18:00:00,12.8348946835,215.1,1675.9,212.625233686,1891
saudi arabia,2012-08-12 08:00:00,48.749677752,189.1,387.9,82.454169088,577
saudi arabia,2012-08-10 06:00:00,73.3232856066,486.5,663.5,302.394196373,1150
saudi arabia,2012-07-28 09:00:00,16.2589928058,56.5,347.5,50.9592974834,404
saudi arabia,2012-07-30 20:00:00,12.2381110742,204.444444444,1670.55555556,201.195930548,1875
saudi arabia,2012-08-12 07:00:00,43.0900199239,237.9,552.1,87.7797812711,790
saudi arabia,2012-08-12 09:00:00,29.5864880606,101.6,343.4,44.1434026781,445
saudi arabia,2012-08-03 10:00:00,50.3429878049,264.2,524.8,151.203042297,789
saudi arabia,2012-07-27 13:00:00,16.6312101114,132.9,799.1,49.9888987676,932
saudi arabia,2012-08-12 16:00:00,17.815817156,372.6,2091.4,216.807841187,2464
saudi arabia,2012-08-11 06:00:00,61.0738255034,409.5,670.5,312.592786225,1080
saudi arabia,2012-07-30 21:00:00,9.29686420776,168.25,1809.75,149.164129401,1978
saudi arabia,2012-07-27 22:00:00,62.8561983471,1188.375,1890.625,168.302508523,3079
saudi arabia,2012-08-02 23:00:00,9.59036144578,199.0,2075.0,195.290168723,2274
saudi arabia,2012-07-27 15:00:00,37.4355770732,479.4,1280.6,99.975196924,1760
saudi arabia,2012-08-03 11:00:00,37.0906321401,194.8,525.2,99.2943100082,720
saudi arabia,2012-08-03 01:00:00,18.259954394,520.5,2850.5,501.163645928,3371
saudi arabia,2012-07-27 12:00:00,19.7624546354,119.8,606.2,68.1113793723,726
saudi arabia,2012-08-12 05:00:00,198.178331735,1240.2,625.8,826.296895795,1866
saudi arabia,2012-08-11 07:00:00,30.1934097421,168.6,558.4,101.322455557,727
saudi arabia,2012-08-11 17:00:00,5.19543901682,117.1,2253.9,95.4279309217,2371
saudi arabia,2012-07-27 20:00:00,25.677315002,423.333333333,1648.66666667,163.518942158,2072
saudi arabia,2012-07-28 12:00:00,18.2866556837,111.0,607.0,69.4535816211,718
saudi arabia,2012-08-11 04:00:00,200.646239554,1637.09090909,815.909090909,1152.68212559,2453
saudi arabia,2012-07-28 13:00:00,9.41191097849,75.7,804.3,59.8632608534,880
saudi arabia,2012-08-12 04:00:00,238.471220963,1894.54545455,794.454545455,1119.33302897,2689
saudi arabia,2012-07-27 10:00:00,61.1848432391,318.1,519.9,141.45349059,838
saudi arabia,2012-08-11 05:00:00,185.036380892,1169.8,632.2,835.577979605,1802
saudi arabia,2012-08-12 03:00:00,115.855234813,1792.66666667,1547.33333333,1372.88236932,3340
saudi arabia,2012-08-12 06:00:00,88.1868131868,577.8,655.2,287.417048903,1233
saudi arabia,2012-07-27 21:00:00,16.5135059872,296.5,1795.5,125.008999676,2092
saudi arabia,2012-08-13 03:00:00,112.261112304,1742.66666667,1552.33333333,1379.30513907,3295
saudi arabia,2012-08-03 03:00:00,108.848294563,1694.88888889,1557.11111111,1385.24602263,3252
saudi arabia,2012-08-11 08:00:00,55.601659751,214.4,385.6,76.620101801,600
saudi arabia,2012-08-03 18:00:00,16.6995988264,278.9,1670.1,205.777282517,1949
somewhere,2012-07-31 11:00:00,15.9446022727,179.6,1126.4,119.275479458,1306
somewhere,2012-07-28 00:00:00,16.9365426696,241.875,1428.125,215.239074926,1670
somewhere,2012-07-27 23:00:00,20.1725450393,298.125,1477.875,260.24336567,1776
somewhere,2012-08-10 17:00:00,16.7140307977,252.9,1513.1,137.169566596,1766
somewhere,2012-08-03 04:00:00,190.560180612,1227.72727273,644.272727273,887.583039998,1872
somewhere,2012-07-31 00:00:00,27.6542991234,390.375,1411.625,189.461696327,1802
somewhere,2012-07-31 10:00:00,15.0250259703,159.1,1058.9,140.771765635,1218
somewhere,2012-08-10 05:00:00,165.820802005,1058.6,638.4,746.462885882,1697
somewhere,2012-08-12 20:00:00,63.8858636463,977.666666667,1530.33333333,327.630211604,2508
somewhere,2012-08-10 04:00:00,229.28208847,1437.18181818,626.818181818,860.981344765,2064
somewhere,2012-08-03 05:00:00,153.840186191,991.5,644.5,754.792984864,1636
somewhere,2012-07-30 12:00:00,6.99677072121,97.5,1393.5,93.8117796441,1491
somewhere,2012-08-12 19:00:00,15.4876959311,211.888888889,1368.11111111,142.183328015,1580
somewhere,2012-08-13 00:00:00,17.9006396215,255.375,1426.625,213.499377926,1682
somewhere,2012-08-11 14:00:00,5.69364775866,107.2,1882.8,94.3427792679,1990
somewhere,2012-08-11 18:00:00,17.2002978407,231.0,1343.0,165.19382555,1574
somewhere,2012-08-12 08:00:00,13.9801210026,129.4,925.6,80.7269471738,1055
somewhere,2012-08-10 06:00:00,46.913206022,464.3,989.7,356.232241663,1454
somewhere,2012-07-28 03:00:00,94.687268494,994.111111111,1049.88888889,912.998776249,2044
somewhere,2012-08-11 15:00:00,17.5129863246,330.4,1886.6,102.127567287,2217
somewhere,2012-08-03 13:00:00,8.04530932326,138.5,1721.5,101.22672572,1860
somewhere,2012-08-11 19:00:00,16.395708015,224.111111111,1366.88888889,140.296863388,1591
somewhere,2012-07-30 10:00:00,18.9347990902,199.8,1055.2,135.973379748,1255
somewhere,2012-07-28 16:00:00,16.3577944805,285.1,1742.9,193.135418813,2028
somewhere,2012-07-29 07:00:00,16.8470453022,175.9,1044.1,119.026425637,1220
somewhere,2012-08-12 16:00:00,18.282659923,318.1,1739.9,188.392383073,2058
somewhere,2012-08-11 16:00:00,20.0207230025,347.8,1737.2,183.558600997,2085
somewhere,2012-08-12 21:00:00,92.4199064703,1655.125,1790.875,269.73108715,3446
somewhere,2012-08-12 23:00:00,43.637782982,628.875,1441.125,183.464872319,2070
somewhere,2012-08-01 10:00:00,13.4477555639,142.6,1060.4,142.370081127,1203
somewhere,2012-08-13 01:00:00,53.1533086015,770.125,1448.875,329.119065651,2219
somewhere,2012-08-12 05:00:00,196.902583855,1226.9,623.1,722.660840229,1850
somewhere,2012-08-11 07:00:00,14.8183556405,155.0,1046.0,121.638809596,1201
somewhere,2012-07-30 18:00:00,18.7830885094,251.9,1341.1,162.393010933,1593
somewhere,2012-08-11 17:00:00,24.2930334686,365.1,1502.9,111.856559933,1868
somewhere,2012-08-13 02:00:00,61.8971204422,867.875,1402.125,663.546425938,2270
somewhere,2012-08-01 11:00:00,18.5264281901,208.2,1123.8,114.97112681,1332
somewhere,2012-07-27 20:00:00,43.6538461538,681.0,1560.0,395.662313933,2241
somewhere,2012-08-12 15:00:00,12.6180801098,239.1,1894.9,123.113321781,2134
somewhere,2012-08-02 12:00:00,8.42854063376,117.3,1391.7,91.7279128728,1509
somewhere,2012-08-11 04:00:00,232.814771736,1455.72727273,625.272727273,858.381043901,2081
somewhere,2012-07-30 19:00:00,10.9718628719,150.777777778,1374.22222222,149.774480676,1525
somewhere,2012-08-01 12:00:00,10.4232651886,144.8,1389.2,88.0838237136,1534
somewhere,2012-07-28 07:00:00,13.4345459754,140.7,1047.3,123.208806503,1188
somewhere,2012-08-12 14:00:00,13.0239520958,243.6,1870.4,67.458431645,2114
somewhere,2012-08-12 04:00:00,240.353697749,1495.0,622.0,852.737410291,2117
somewhere,2012-07-27 10:00:00,13.8679245283,147.0,1060.0,141.96267115,1207
somewhere,2012-08-11 05:00:00,194.409738908,1213.7,624.3,724.684351977,1838
somewhere,2012-07-29 09:00:00,7.30981725457,68.8,941.2,55.87092267,1010
somewhere,2012-08-12 03:00:00,101.682820322,1060.77777778,1043.22222222,905.465353381,2104
somewhere,2012-08-12 06:00:00,55.6709427815,546.8,982.2,345.424608272,1529
somewhere,2012-08-12 22:00:00,101.964459774,1699.875,1667.125,293.038580011,3367
somewhere,2012-07-27 09:00:00,10.0223665992,94.1,938.9,52.4107813336,1033
somewhere,2012-08-13 03:00:00,111.628156905,1154.11111111,1033.88888889,893.977186441,2188
somewhere,2012-08-11 08:00:00,15.064345193,139.3,924.7,79.2149607082,1064
surabaya,2012-07-29 08:00:00,8.90079061464,139.6,1568.4,59.7297245934,1708
surabaya,2012-07-28 21:00:00,13.2764203709,169.125,1273.875,108.093058866,1443
surabaya,2012-08-11 03:00:00,106.29160684,904.777777778,851.222222222,705.733940704,1756
surabaya,2012-08-10 20:00:00,20.4000567456,159.777777778,783.222222222,112.71870374,943
surabaya,2012-08-03 04:00:00,144.313845214,859.454545455,595.545454545,761.474689323,1455
surabaya,2012-07-27 11:00:00,16.7198824185,329.9,1973.1,126.100317208,2303
surabaya,2012-07-31 10:00:00,11.1913357401,170.5,1523.5,80.6997521681,1694
surabaya,2012-08-10 05:00:00,145.046620047,995.6,686.4,713.669139027,1682
surabaya,2012-07-27 19:00:00,13.5860607488,64.1111111111,471.888888889,51.8661620465,536
surabaya,2012-08-11 00:00:00,22.4199288256,141.75,632.25,53.3098255484,774
surabaya,2012-08-02 13:00:00,5.20849976035,130.4,2503.6,105.498056854,2634
surabaya,2012-07-27 08:00:00,5.86888789979,92.3,1572.7,67.5633776539,1665
surabaya,2012-08-10 04:00:00,190.808591282,1098.36363636,575.636363636,735.435464411,1674
surabaya,2012-07-31 13:00:00,8.04100592664,200.8,2497.2,94.9218626029,2698
surabaya,2012-08-03 05:00:00,130.702764977,907.6,694.4,724.257716562,1602
surabaya,2012-07-28 06:00:00,26.3699396108,353.7,1341.3,344.920005219,1695
surabaya,2012-08-13 00:00:00,11.072056239,70.875,640.125,67.2038642862,711
surabaya,2012-08-11 18:00:00,37.6635229693,247.6,657.4,99.3128390491,905
surabaya,2012-08-10 06:00:00,27.7993430875,372.4,1339.6,343.125982694,1712
surabaya,2012-07-28 03:00:00,87.971758665,761.444444444,865.555555556,722.456167238,1627
surabaya,2012-08-11 15:00:00,8.73241601968,227.2,2601.8,223.756474767,2829
surabaya,2012-08-02 14:00:00,8.26210826211,229.1,2772.9,138.217545919,3002
surabaya,2012-08-11 19:00:00,19.3464361828,90.7777777778,469.222222222,47.7185679625,560
surabaya,2012-08-10 18:00:00,24.4925575101,162.9,665.1,114.122259003,828
surabaya,2012-08-12 17:00:00,22.7493217134,276.7,1216.3,165.946407011,1493
surabaya,2012-08-12 07:00:00,9.90891863806,162.1,1635.9,131.347972957,1798
surabaya,2012-07-30 11:00:00,10.9766550698,217.7,1983.3,146.583798559,2201
surabaya,2012-08-12 13:00:00,4.67901628873,117.2,2504.8,106.896959732,2622
surabaya,2012-07-29 07:00:00,9.09535153625,148.9,1637.1,132.761025907,1786
surabaya,2012-08-12 16:00:00,29.4221851717,564.7,1919.3,241.453535903,2484
surabaya,2012-08-11 16:00:00,24.6757289613,475.6,1927.4,258.31422725,2403
surabaya,2012-08-12 21:00:00,10.239608802,130.875,1278.125,113.838084027,1409
surabaya,2012-08-12 23:00:00,12.2002085506,58.5,479.5,36.1766499278,538
surabaya,2012-07-27 22:00:00,24.2798353909,147.5,607.5,84.8277666805,755
surabaya,2012-07-27 15:00:00,8.68980360506,226.1,2601.9,223.857745008,2828
surabaya,2012-08-13 01:00:00,39.9587061253,362.875,908.125,223.777477363,1271
surabaya,2012-08-12 05:00:00,195.240982116,1288.2,659.8,669.757090295,1948
surabaya,2012-08-11 17:00:00,29.9958626396,362.5,1208.5,150.174731563,1571
surabaya,2012-08-12 15:00:00,12.7097396336,329.5,2592.5,211.871777262,2922
surabaya,2012-08-10 23:00:00,15.5416012559,74.25,477.75,32.8091069674,552
surabaya,2012-08-02 12:00:00,10.7550998612,201.4,1872.6,99.4205210206,2074
